"PROT","HOLD","FEAT","CLASS","IMP","value","sd"
"PB1","H3N8","pseaac","Suidae",0.0363,0.899303709171896,0.0138953906322037
"PB1","H4N2","two_mer","Canidae",0.016,0.949810671210941,0.0119461113048265
"PB1","H4N2","two_mer","Equidae",0.0129,0.884139457942379,0.00867333763472629
"PB1","H4N2","two_mer","Hominidae",0.1913,0.918856212923284,0.00999272402536854
"PB1","H4N2","two_mer","Phyllostomidae",0.0023,0.916654558894904,0.00913122436066969
"PB1","H4N2","two_mer","Suidae",0.2436,0.944505809762728,0.0078369665393041
"PB1","H4N2","CTDc","Canidae",0.0049,0.904925703609715,0.00769559459307345
"PB1","H4N2","CTDc","Equidae",0.005,0.949810671210941,0.0119461113048265
"PB1","H4N2","CTDc","Hominidae",0.0134,0.884139457942379,0.00867333763472629
"PB1","H4N2","CTDc","Phyllostomidae",0.0027,0.918856212923284,0.00999272402536854
"PB1","H4N2","CTDc","Suidae",0.012,0.916654558894904,0.00913122436066969
"PB1","H4N2","CTDd","Canidae",0.0087,0.944505809762728,0.0078369665393041
"PB1","H4N2","CTDd","Equidae",0.0101,0.904925703609715,0.00769559459307345
"PB1","H4N2","CTDd","Hominidae",0.018,0.949810671210941,0.0119461113048265
"PB1","H4N2","CTDd","Phyllostomidae",0.0051,0.884139457942379,0.00867333763472629
"PB1","H4N2","CTDd","Suidae",0.063,0.918856212923284,0.00999272402536854
"PB1","H4N2","CTDt","Canidae",0.0101,0.916654558894904,0.00913122436066969
"PB1","H4N2","CTDt","Equidae",0.0052,0.944505809762728,0.0078369665393041
"PB1","H4N2","CTDt","Hominidae",0.019,0.904925703609715,0.00769559459307345
"PB1","H4N2","CTDt","Phyllostomidae",0.0019,0.949810671210941,0.0119461113048265
"PB1","H4N2","CTDt","Suidae",0.0363,0.884139457942379,0.00867333763472629
"PB1","H4N2","triad","Canidae",0.0112,0.918856212923284,0.00999272402536854
"PB1","H4N2","triad","Equidae",0.0122,0.916654558894904,0.00913122436066969
"PB1","H4N2","triad","Hominidae",0.1,0.944505809762728,0.0078369665393041
"PB1","H4N2","triad","Phyllostomidae",0.0035,0.904925703609715,0.00769559459307345
"PB1","H4N2","triad","Suidae",0.1189,0.949810671210941,0.0119461113048265
"PB1","H4N2","pseaac","Canidae",0.0036,0.884139457942379,0.00867333763472629
"PB1","H4N2","pseaac","Equidae",0.0087,0.918856212923284,0.00999272402536854
"PB1","H4N2","pseaac","Hominidae",0.0207,0.916654558894904,0.00913122436066969
"PB1","H4N2","pseaac","Phyllostomidae",9e-04,0.944505809762728,0.0078369665393041
"PB1","H4N2","pseaac","Suidae",0.0391,0.904925703609715,0.00769559459307345
"PB1","H4N6","two_mer","Canidae",0.0196,0.949716091641661,0.00464920168392293
"PB1","H4N6","two_mer","Equidae",0.012,0.881848869363534,0.00368897383928274
"PB1","H4N6","two_mer","Hominidae",0.2063,0.92130672266297,0.00434548377896649
"PB1","H4N6","two_mer","Phyllostomidae",0.004,0.916573438655062,0.00489948324835545
"PB1","H4N6","two_mer","Suidae",0.1453,0.942050560234715,0.00355467186475407
"PB1","H4N6","CTDc","Canidae",0.0046,0.900566192329587,0.00710932845210669
"PB1","H4N6","CTDc","Equidae",0.0048,0.949716091641661,0.00464920168392293
"PB1","H4N6","CTDc","Hominidae",0.0225,0.881848869363534,0.00368897383928274
"PB1","H4N6","CTDc","Phyllostomidae",0.0024,0.92130672266297,0.00434548377896649
"PB1","H4N6","CTDc","Suidae",0.035,0.916573438655062,0.00489948324835545
"PB1","H4N6","CTDd","Canidae",0.0088,0.942050560234715,0.00355467186475407
"PB1","H4N6","CTDd","Equidae",0.005,0.900566192329587,0.00710932845210669
"PB1","H4N6","CTDd","Hominidae",0.0238,0.949716091641661,0.00464920168392293
"PB1","H4N6","CTDd","Phyllostomidae",0.004,0.881848869363534,0.00368897383928274
"PB1","H4N6","CTDd","Suidae",0.0489,0.92130672266297,0.00434548377896649
"PB1","H4N6","CTDt","Canidae",0.0078,0.916573438655062,0.00489948324835545
"PB1","H4N6","CTDt","Equidae",0.0077,0.942050560234715,0.00355467186475407
"PB1","H4N6","CTDt","Hominidae",0.014,0.900566192329587,0.00710932845210669
"PB1","H4N6","CTDt","Phyllostomidae",0.002,0.949716091641661,0.00464920168392293
"PB1","H4N6","CTDt","Suidae",0.0222,0.881848869363534,0.00368897383928274
"PB1","H4N6","triad","Canidae",0.0068,0.92130672266297,0.00434548377896649
"PB1","H4N6","triad","Equidae",0.0142,0.916573438655062,0.00489948324835545
"PB1","H4N6","triad","Hominidae",0.1213,0.942050560234715,0.00355467186475407
"PB1","H4N6","triad","Phyllostomidae",0.003,0.900566192329587,0.00710932845210669
"PB1","H4N6","triad","Suidae",0.1799,0.949716091641661,0.00464920168392293
"PB1","H4N6","pseaac","Canidae",0.0037,0.881848869363534,0.00368897383928274
"PB1","H4N6","pseaac","Equidae",0.0068,0.92130672266297,0.00434548377896649
"PB1","H4N6","pseaac","Hominidae",0.0336,0.916573438655062,0.00489948324835545
"PB1","H4N6","pseaac","Phyllostomidae",5e-04,0.942050560234715,0.00355467186475407
"PB1","H4N6","pseaac","Suidae",0.0295,0.900566192329587,0.00710932845210669
"PB1","H5N1","two_mer","Canidae",0.0188,0.944665144943324,0.00730779048961507
"PB1","H5N1","two_mer","Equidae",0.0122,0.883109046785435,0.00792207520135207
"PB1","H5N1","two_mer","Hominidae",0.1474,0.912330926594712,0.00566436001179379
"PB1","H5N1","two_mer","Phyllostomidae",0.0022,0.915445846457235,0.0118357933962732
"PB1","H5N1","two_mer","Suidae",0.2545,0.938441895596779,0.00900288880434495
"PB1","H5N1","CTDc","Canidae",0.0058,0.894843298154646,0.0157419105541618
"PB1","H5N1","CTDc","Equidae",0.0041,0.944665144943324,0.00730779048961507
"PB1","H5N1","CTDc","Hominidae",0.0215,0.883109046785435,0.00792207520135207
"PB1","H5N1","CTDc","Phyllostomidae",0.0065,0.912330926594712,0.00566436001179379
"PB1","H5N1","CTDc","Suidae",0.0169,0.915445846457235,0.0118357933962732
"PB1","H5N1","CTDd","Canidae",0.0098,0.938441895596779,0.00900288880434495
"PB1","H5N1","CTDd","Equidae",0.0052,0.894843298154646,0.0157419105541618
"PB1","H5N1","CTDd","Hominidae",0.0251,0.944665144943324,0.00730779048961507
"PB1","H5N1","CTDd","Phyllostomidae",0.0026,0.883109046785435,0.00792207520135207
"PB1","H5N1","CTDd","Suidae",0.0353,0.912330926594712,0.00566436001179379
"PB1","H5N1","CTDt","Canidae",0.0076,0.915445846457235,0.0118357933962732
"PB1","H5N1","CTDt","Equidae",0.0065,0.938441895596779,0.00900288880434495
"PB1","H5N1","CTDt","Hominidae",0.0341,0.894843298154646,0.0157419105541618
"PB1","H5N1","CTDt","Phyllostomidae",0.0033,0.944665144943324,0.00730779048961507
"PB1","H5N1","CTDt","Suidae",0.0478,0.883109046785435,0.00792207520135207
"PB1","H5N1","triad","Canidae",0.0101,0.912330926594712,0.00566436001179379
"PB1","H5N1","triad","Equidae",0.0046,0.915445846457235,0.0118357933962732
"PB1","H5N1","triad","Hominidae",0.1385,0.938441895596779,0.00900288880434495
"PB1","H5N1","triad","Phyllostomidae",0.0029,0.894843298154646,0.0157419105541618
"PB1","H5N1","triad","Suidae",0.0987,0.944665144943324,0.00730779048961507
"PB1","H5N1","pseaac","Canidae",0.0044,0.883109046785435,0.00792207520135207
"PB1","H5N1","pseaac","Equidae",0.0107,0.912330926594712,0.00566436001179379
"PB1","H5N1","pseaac","Hominidae",0.026,0.915445846457235,0.0118357933962732
"PB1","H5N1","pseaac","Phyllostomidae",6e-04,0.938441895596779,0.00900288880434495
"PB1","H5N1","pseaac","Suidae",0.0363,0.894843298154646,0.0157419105541618
"PB1","H5N2","two_mer","Canidae",0.0153,0.947087160101886,0.00691283400265954
"PB1","H5N2","two_mer","Equidae",0.0108,0.875092038755002,0.0125395897373929
"PB1","H5N2","two_mer","Hominidae",0.1259,0.914189671015385,0.00814532087883464
"PB1","H5N2","two_mer","Phyllostomidae",0.0043,0.913948729794591,0.00869370042470674
"PB1","H5N2","two_mer","Suidae",0.2123,0.941839967483783,0.00580448346370348
"PB1","H5N2","CTDc","Canidae",0.0054,0.896545334022553,0.0192516393801934
"PB1","H5N2","CTDc","Equidae",0.009,0.947087160101886,0.00691283400265954
"PB1","H5N2","CTDc","Hominidae",0.0174,0.875092038755002,0.0125395897373929
"PB1","H5N2","CTDc","Phyllostomidae",0.0056,0.914189671015385,0.00814532087883464
"PB1","H5N2","CTDc","Suidae",0.0324,0.913948729794591,0.00869370042470674
"PB1","H5N2","CTDd","Canidae",0.0057,0.941839967483783,0.00580448346370348
"PB1","H5N2","CTDd","Equidae",0.0103,0.896545334022553,0.0192516393801934
"PB1","H5N2","CTDd","Hominidae",0.0263,0.947087160101886,0.00691283400265954
"PB1","H5N2","CTDd","Phyllostomidae",0.005,0.875092038755002,0.0125395897373929
"PB1","H5N2","CTDd","Suidae",0.0518,0.914189671015385,0.00814532087883464
"PB1","H5N2","CTDt","Canidae",0.0062,0.913948729794591,0.00869370042470674
"PB1","H5N2","CTDt","Equidae",0.0083,0.941839967483783,0.00580448346370348
"PB1","H5N2","CTDt","Hominidae",0.0408,0.896545334022553,0.0192516393801934
"PB1","H5N2","CTDt","Phyllostomidae",0.0016,0.947087160101886,0.00691283400265954
"PB1","H5N2","CTDt","Suidae",0.0388,0.875092038755002,0.0125395897373929
"PB1","H5N2","triad","Canidae",0.0127,0.914189671015385,0.00814532087883464
"PB1","H5N2","triad","Equidae",0.0122,0.913948729794591,0.00869370042470674
"PB1","H5N2","triad","Hominidae",0.1235,0.941839967483783,0.00580448346370348
"PB1","H5N2","triad","Phyllostomidae",0.0022,0.896545334022553,0.0192516393801934
"PB1","H5N2","triad","Suidae",0.1262,0.947087160101886,0.00691283400265954
"PB1","H5N2","pseaac","Canidae",0.0041,0.875092038755002,0.0125395897373929
"PB1","H5N2","pseaac","Equidae",0.0054,0.914189671015385,0.00814532087883464
"PB1","H5N2","pseaac","Hominidae",0.0279,0.913948729794591,0.00869370042470674
"PB1","H5N2","pseaac","Phyllostomidae",0.0021,0.941839967483783,0.00580448346370348
"PB1","H5N2","pseaac","Suidae",0.0501,0.896545334022553,0.0192516393801934
"PB1","H5N3","two_mer","Canidae",0.0135,0.951533041124468,0.00701712158104927
"PB1","H5N3","two_mer","Equidae",0.0113,0.882390998013578,0.0131534936444044
"PB1","H5N3","two_mer","Hominidae",0.1635,0.920406341242397,0.00454548772151713
"PB1","H5N3","two_mer","Phyllostomidae",0.0023,0.917741894880254,0.00508247930927879
"PB1","H5N3","two_mer","Suidae",0.2347,0.945753284194727,0.0110960538492791
"PB1","H5N3","CTDc","Canidae",0.0065,0.898846814762871,0.010545380443347
"PB1","H5N3","CTDc","Equidae",0.0104,0.951533041124468,0.00701712158104927
"PB1","H5N3","CTDc","Hominidae",0.0139,0.882390998013578,0.0131534936444044
"PB1","H5N3","CTDc","Phyllostomidae",0.0032,0.920406341242397,0.00454548772151713
"PB1","H5N3","CTDc","Suidae",0.017,0.917741894880254,0.00508247930927879
"PB1","H5N3","CTDd","Canidae",0.0069,0.945753284194727,0.0110960538492791
"PB1","H5N3","CTDd","Equidae",0.0074,0.898846814762871,0.010545380443347
"PB1","H5N3","CTDd","Hominidae",0.0241,0.951533041124468,0.00701712158104927
"PB1","H5N3","CTDd","Phyllostomidae",0.0012,0.882390998013578,0.0131534936444044
"PB1","H5N3","CTDd","Suidae",0.0589,0.920406341242397,0.00454548772151713
"PB1","H5N3","CTDt","Canidae",0.0076,0.917741894880254,0.00508247930927879
"PB1","H5N3","CTDt","Equidae",0.0086,0.945753284194727,0.0110960538492791
"PB1","H5N3","CTDt","Hominidae",0.044,0.898846814762871,0.010545380443347
"PB1","H5N3","CTDt","Phyllostomidae",0.0026,0.951533041124468,0.00701712158104927
"PB1","H5N3","CTDt","Suidae",0.0277,0.882390998013578,0.0131534936444044
"PB1","H5N3","triad","Canidae",0.0128,0.920406341242397,0.00454548772151713
"PB1","H5N3","triad","Equidae",0.0118,0.917741894880254,0.00508247930927879
"PB1","H5N3","triad","Hominidae",0.1303,0.945753284194727,0.0110960538492791
"PB1","H5N3","triad","Phyllostomidae",0.0028,0.898846814762871,0.010545380443347
"PB1","H5N3","triad","Suidae",0.1009,0.951533041124468,0.00701712158104927
"PB1","H5N3","pseaac","Canidae",0.0055,0.882390998013578,0.0131534936444044
"PB1","H5N3","pseaac","Equidae",0.0092,0.920406341242397,0.00454548772151713
"PB1","H5N3","pseaac","Hominidae",0.0299,0.917741894880254,0.00508247930927879
"PB1","H5N3","pseaac","Phyllostomidae",4e-04,0.945753284194727,0.0110960538492791
"PB1","H5N3","pseaac","Suidae",0.0312,0.898846814762871,0.010545380443347
"PB1","H5N5","two_mer","Canidae",0.0133,0.948776762803727,0.00880268107160414
"PB1","H5N5","two_mer","Equidae",0.015,0.878126484133931,0.0101616783772303
"PB1","H5N5","two_mer","Hominidae",0.1516,0.919189564699878,0.00905100367752919
"PB1","H5N5","two_mer","Phyllostomidae",0.0028,0.918302664559214,0.00335985793355441
"PB1","H5N5","two_mer","Suidae",0.2404,0.944798371166798,0.00816633906709783
"PB1","H5N5","CTDc","Canidae",0.0065,0.900200355778134,0.0140889988958421
"PB1","H5N5","CTDc","Equidae",0.0079,0.948776762803727,0.00880268107160414
"PB1","H5N5","CTDc","Hominidae",0.0221,0.878126484133931,0.0101616783772303
"PB1","H5N5","CTDc","Phyllostomidae",0.0034,0.919189564699878,0.00905100367752919
"PB1","H5N5","CTDc","Suidae",0.0411,0.918302664559214,0.00335985793355441
"PB1","H5N5","CTDd","Canidae",0.0132,0.944798371166798,0.00816633906709783
"PB1","H5N5","CTDd","Equidae",0.0059,0.900200355778134,0.0140889988958421
"PB1","H5N5","CTDd","Hominidae",0.0201,0.948776762803727,0.00880268107160414
"PB1","H5N5","CTDd","Phyllostomidae",0.002,0.878126484133931,0.0101616783772303
"PB1","H5N5","CTDd","Suidae",0.0738,0.919189564699878,0.00905100367752919
"PB1","H5N5","CTDt","Canidae",0.0051,0.918302664559214,0.00335985793355441
"PB1","H5N5","CTDt","Equidae",0.0069,0.944798371166798,0.00816633906709783
"PB1","H5N5","CTDt","Hominidae",0.0269,0.900200355778134,0.0140889988958421
"PB1","H5N5","CTDt","Phyllostomidae",8e-04,0.948776762803727,0.00880268107160414
"PB1","H5N5","CTDt","Suidae",0.0243,0.878126484133931,0.0101616783772303
"PB1","H5N5","triad","Canidae",0.0136,0.919189564699878,0.00905100367752919
"PB1","H5N5","triad","Equidae",0.0125,0.918302664559214,0.00335985793355441
"PB1","H5N5","triad","Hominidae",0.0895,0.944798371166798,0.00816633906709783
"PB1","H5N5","triad","Phyllostomidae",0.0024,0.900200355778134,0.0140889988958421
"PB1","H5N5","triad","Suidae",0.1142,0.948776762803727,0.00880268107160414
"PB1","H5N5","pseaac","Canidae",0.0068,0.878126484133931,0.0101616783772303
"PB1","H5N5","pseaac","Equidae",0.0086,0.919189564699878,0.00905100367752919
"PB1","H5N5","pseaac","Hominidae",0.0261,0.918302664559214,0.00335985793355441
"PB1","H5N5","pseaac","Phyllostomidae",0.001,0.944798371166798,0.00816633906709783
"PB1","H5N5","pseaac","Suidae",0.0419,0.900200355778134,0.0140889988958421
"PB1","H5N6","two_mer","Canidae",0.0111,0.948689139563541,0.00711771798300405
"PB1","H5N6","two_mer","Equidae",0.0159,0.883673181900877,0.0123830945829171
"PB1","H5N6","two_mer","Hominidae",0.1903,0.918394045258029,0.00819635709386325
"PB1","H5N6","two_mer","Phyllostomidae",0.0037,0.91639922245378,0.0126529027480094
"PB1","H5N6","two_mer","Suidae",0.2431,0.944929785617331,0.00619249854229021
"PB1","H5N6","CTDc","Canidae",0.0063,0.898929397412668,0.0120982561017898
"PB1","H5N6","CTDc","Equidae",0.004,0.948689139563541,0.00711771798300405
"PB1","H5N6","CTDc","Hominidae",0.0282,0.883673181900877,0.0123830945829171
"PB1","H5N6","CTDc","Phyllostomidae",0.0025,0.918394045258029,0.00819635709386325
"PB1","H5N6","CTDc","Suidae",0.0119,0.91639922245378,0.0126529027480094
"PB1","H5N6","CTDd","Canidae",0.0069,0.944929785617331,0.00619249854229021
"PB1","H5N6","CTDd","Equidae",0.0054,0.898929397412668,0.0120982561017898
"PB1","H5N6","CTDd","Hominidae",0.0643,0.948689139563541,0.00711771798300405
"PB1","H5N6","CTDd","Phyllostomidae",0.0063,0.883673181900877,0.0123830945829171
"PB1","H5N6","CTDd","Suidae",0.0246,0.918394045258029,0.00819635709386325
"PB1","H5N6","CTDt","Canidae",0.0086,0.91639922245378,0.0126529027480094
"PB1","H5N6","CTDt","Equidae",0.0112,0.944929785617331,0.00619249854229021
"PB1","H5N6","CTDt","Hominidae",0.016,0.898929397412668,0.0120982561017898
"PB1","H5N6","CTDt","Phyllostomidae",0.0028,0.948689139563541,0.00711771798300405
"PB1","H5N6","CTDt","Suidae",0.0407,0.883673181900877,0.0123830945829171
"PB1","H5N6","triad","Canidae",0.0082,0.918394045258029,0.00819635709386325
"PB1","H5N6","triad","Equidae",0.0092,0.91639922245378,0.0126529027480094
"PB1","H5N6","triad","Hominidae",0.0931,0.944929785617331,0.00619249854229021
"PB1","H5N6","triad","Phyllostomidae",0.0018,0.898929397412668,0.0120982561017898
"PB1","H5N6","triad","Suidae",0.1204,0.948689139563541,0.00711771798300405
"PB1","H5N6","pseaac","Canidae",0.0063,0.883673181900877,0.0123830945829171
"PB1","H5N6","pseaac","Equidae",0.0073,0.918394045258029,0.00819635709386325
"PB1","H5N6","pseaac","Hominidae",0.0233,0.91639922245378,0.0126529027480094
"PB1","H5N6","pseaac","Phyllostomidae",0.0016,0.944929785617331,0.00619249854229021
"PB1","H5N6","pseaac","Suidae",0.025,0.898929397412668,0.0120982561017898
"PB1","H5N8","two_mer","Canidae",0.0186,0.949472686511824,0.0103245659205613
"PB1","H5N8","two_mer","Equidae",0.017,0.882098351638907,0.0169260554697091
"PB1","H5N8","two_mer","Hominidae",0.2028,0.918225034560826,0.0155325957831019
"PB1","H5N8","two_mer","Phyllostomidae",0.0029,0.91622897805541,0.0133822215236099
"PB1","H5N8","two_mer","Suidae",0.2284,0.945705249562311,0.0115130502696349
"PB1","H5N8","CTDc","Canidae",0.0033,0.900048372878776,0.0109636045055433
"PB1","H5N8","CTDc","Equidae",0.0064,0.949472686511824,0.0103245659205613
"PB1","H5N8","CTDc","Hominidae",0.0158,0.882098351638907,0.0169260554697091
"PB1","H5N8","CTDc","Phyllostomidae",0.0036,0.918225034560826,0.0155325957831019
"PB1","H5N8","CTDc","Suidae",0.0208,0.91622897805541,0.0133822215236099
"PB1","H5N8","CTDd","Canidae",0.0078,0.945705249562311,0.0115130502696349
"PB1","H5N8","CTDd","Equidae",0.0045,0.900048372878776,0.0109636045055433
"PB1","H5N8","CTDd","Hominidae",0.0155,0.949472686511824,0.0103245659205613
"PB1","H5N8","CTDd","Phyllostomidae",0.0039,0.882098351638907,0.0169260554697091
"PB1","H5N8","CTDd","Suidae",0.0781,0.918225034560826,0.0155325957831019
"PB1","H5N8","CTDt","Canidae",0.0063,0.91622897805541,0.0133822215236099
"PB1","H5N8","CTDt","Equidae",0.0091,0.945705249562311,0.0115130502696349
"PB1","H5N8","CTDt","Hominidae",0.0095,0.900048372878776,0.0109636045055433
"PB1","H5N8","CTDt","Phyllostomidae",0.0033,0.949472686511824,0.0103245659205613
"PB1","H5N8","CTDt","Suidae",0.0187,0.882098351638907,0.0169260554697091
"PB1","H5N8","triad","Canidae",0.0121,0.918225034560826,0.0155325957831019
"PB1","H5N8","triad","Equidae",0.0144,0.91622897805541,0.0133822215236099
"PB1","H5N8","triad","Hominidae",0.1388,0.945705249562311,0.0115130502696349
"PB1","H5N8","triad","Phyllostomidae",0.0023,0.900048372878776,0.0109636045055433
"PB1","H5N8","triad","Suidae",0.0906,0.949472686511824,0.0103245659205613
"PB1","H5N8","pseaac","Canidae",0.0038,0.882098351638907,0.0169260554697091
"PB1","H5N8","pseaac","Equidae",0.0071,0.918225034560826,0.0155325957831019
"PB1","H5N8","pseaac","Hominidae",0.0257,0.91622897805541,0.0133822215236099
"PB1","H5N8","pseaac","Phyllostomidae",9e-04,0.945705249562311,0.0115130502696349
"PB1","H5N8","pseaac","Suidae",0.028,0.900048372878776,0.0109636045055433
"PB1","H6N1","two_mer","Canidae",0.016,0.94985445397346,0.00487137610802442
"PB1","H6N1","two_mer","Equidae",0.0142,0.882705975303579,0.00565383185424661
"PB1","H6N1","two_mer","Hominidae",0.2043,0.920475577626802,0.00571241887726513
"PB1","H6N1","two_mer","Phyllostomidae",0.0025,0.920478991478515,0.0079043539479803
"PB1","H6N1","two_mer","Suidae",0.2485,0.943452924358581,0.00516820853931951
"PB1","H6N1","CTDc","Canidae",0.0055,0.899484496928942,0.00886447659143703
"PB1","H6N1","CTDc","Equidae",0.005,0.94985445397346,0.00487137610802442
"PB1","H6N1","CTDc","Hominidae",0.0234,0.882705975303579,0.00565383185424661
"PB1","H6N1","CTDc","Phyllostomidae",0.0035,0.920475577626802,0.00571241887726513
"PB1","H6N1","CTDc","Suidae",0.0149,0.920478991478515,0.0079043539479803
"PB1","H6N1","CTDd","Canidae",0.0103,0.943452924358581,0.00516820853931951
"PB1","H6N1","CTDd","Equidae",0.0065,0.899484496928942,0.00886447659143703
"PB1","H6N1","CTDd","Hominidae",0.024,0.94985445397346,0.00487137610802442
"PB1","H6N1","CTDd","Phyllostomidae",0.0024,0.882705975303579,0.00565383185424661
"PB1","H6N1","CTDd","Suidae",0.0279,0.920475577626802,0.00571241887726513
"PB1","H6N1","CTDt","Canidae",0.0053,0.920478991478515,0.0079043539479803
"PB1","H6N1","CTDt","Equidae",0.0068,0.943452924358581,0.00516820853931951
"PB1","H6N1","CTDt","Hominidae",0.0248,0.899484496928942,0.00886447659143703
"PB1","H6N1","CTDt","Phyllostomidae",0.0018,0.94985445397346,0.00487137610802442
"PB1","H6N1","CTDt","Suidae",0.0288,0.882705975303579,0.00565383185424661
"PB1","H6N1","triad","Canidae",0.0109,0.920475577626802,0.00571241887726513
"PB1","H6N1","triad","Equidae",0.0171,0.920478991478515,0.0079043539479803
"PB1","H6N1","triad","Hominidae",0.0686,0.943452924358581,0.00516820853931951
"PB1","H6N1","triad","Phyllostomidae",0.0026,0.899484496928942,0.00886447659143703
"PB1","H6N1","triad","Suidae",0.1369,0.94985445397346,0.00487137610802442
"PB1","H6N1","pseaac","Canidae",0.0055,0.882705975303579,0.00565383185424661
"PB1","H6N1","pseaac","Equidae",0.0071,0.920475577626802,0.00571241887726513
"PB1","H6N1","pseaac","Hominidae",0.0271,0.920478991478515,0.0079043539479803
"PB1","H6N1","pseaac","Phyllostomidae",2e-04,0.943452924358581,0.00516820853931951
"PB1","H6N1","pseaac","Suidae",0.0477,0.899484496928942,0.00886447659143703
"PB1","H6N2","two_mer","Canidae",0.0112,0.950095877286888,0.00560299867882045
"PB1","H6N2","two_mer","Equidae",0.0158,0.881095663249221,0.00610052640370139
"PB1","H6N2","two_mer","Hominidae",0.1757,0.921776693274821,0.00756591966367572
"PB1","H6N2","two_mer","Phyllostomidae",0.0016,0.918622780083454,0.0112545709488616
"PB1","H6N2","two_mer","Suidae",0.2044,0.946727619686421,0.00526808643460102
"PB1","H6N2","CTDc","Canidae",0.0028,0.899751925912975,0.0056006724787921
"PB1","H6N2","CTDc","Equidae",0.0085,0.950095877286888,0.00560299867882045
"PB1","H6N2","CTDc","Hominidae",0.0411,0.881095663249221,0.00610052640370139
"PB1","H6N2","CTDc","Phyllostomidae",0.0022,0.921776693274821,0.00756591966367572
"PB1","H6N2","CTDc","Suidae",0.0263,0.918622780083454,0.0112545709488616
"PB1","H6N2","CTDd","Canidae",0.0064,0.946727619686421,0.00526808643460102
"PB1","H6N2","CTDd","Equidae",0.0049,0.899751925912975,0.0056006724787921
"PB1","H6N2","CTDd","Hominidae",0.036,0.950095877286888,0.00560299867882045
"PB1","H6N2","CTDd","Phyllostomidae",0.0048,0.881095663249221,0.00610052640370139
"PB1","H6N2","CTDd","Suidae",0.0523,0.921776693274821,0.00756591966367572
"PB1","H6N2","CTDt","Canidae",0.0054,0.918622780083454,0.0112545709488616
"PB1","H6N2","CTDt","Equidae",0.0102,0.946727619686421,0.00526808643460102
"PB1","H6N2","CTDt","Hominidae",0.0326,0.899751925912975,0.0056006724787921
"PB1","H6N2","CTDt","Phyllostomidae",8e-04,0.950095877286888,0.00560299867882045
"PB1","H6N2","CTDt","Suidae",0.0408,0.881095663249221,0.00610052640370139
"PB1","H6N2","triad","Canidae",0.006,0.921776693274821,0.00756591966367572
"PB1","H6N2","triad","Equidae",0.0134,0.918622780083454,0.0112545709488616
"PB1","H6N2","triad","Hominidae",0.1079,0.946727619686421,0.00526808643460102
"PB1","H6N2","triad","Phyllostomidae",0.001,0.899751925912975,0.0056006724787921
"PB1","H6N2","triad","Suidae",0.1229,0.950095877286888,0.00560299867882045
"PB1","H6N2","pseaac","Canidae",0.0034,0.881095663249221,0.00610052640370139
"PB1","H6N2","pseaac","Equidae",0.0067,0.921776693274821,0.00756591966367572
"PB1","H6N2","pseaac","Hominidae",0.0298,0.918622780083454,0.0112545709488616
"PB1","H6N2","pseaac","Phyllostomidae",0.0014,0.946727619686421,0.00526808643460102
"PB1","H6N2","pseaac","Suidae",0.0236,0.899751925912975,0.0056006724787921
"PB1","H6N6","two_mer","Canidae",0.0145,0.950877080094453,0.00329287877112445
"PB1","H6N6","two_mer","Equidae",0.0153,0.881985442837244,0.0128259880471205
"PB1","H6N6","two_mer","Hominidae",0.1919,0.921750050691691,0.00961175204960656
"PB1","H6N6","two_mer","Phyllostomidae",0.0037,0.918864601047948,0.00593679511040101
"PB1","H6N6","two_mer","Suidae",0.1669,0.944209891620003,0.0025320831405048
"PB1","H6N6","CTDc","Canidae",0.0047,0.899093663934983,0.0128090204776217
"PB1","H6N6","CTDc","Equidae",0.0051,0.950877080094453,0.00329287877112445
"PB1","H6N6","CTDc","Hominidae",0.0144,0.881985442837244,0.0128259880471205
"PB1","H6N6","CTDc","Phyllostomidae",0.0039,0.921750050691691,0.00961175204960656
"PB1","H6N6","CTDc","Suidae",0.0226,0.918864601047948,0.00593679511040101
"PB1","H6N6","CTDd","Canidae",0.0047,0.944209891620003,0.0025320831405048
"PB1","H6N6","CTDd","Equidae",0.0052,0.899093663934983,0.0128090204776217
"PB1","H6N6","CTDd","Hominidae",0.0356,0.950877080094453,0.00329287877112445
"PB1","H6N6","CTDd","Phyllostomidae",0.0043,0.881985442837244,0.0128259880471205
"PB1","H6N6","CTDd","Suidae",0.0435,0.921750050691691,0.00961175204960656
"PB1","H6N6","CTDt","Canidae",0.0066,0.918864601047948,0.00593679511040101
"PB1","H6N6","CTDt","Equidae",0.0084,0.944209891620003,0.0025320831405048
"PB1","H6N6","CTDt","Hominidae",0.0363,0.899093663934983,0.0128090204776217
"PB1","H6N6","CTDt","Phyllostomidae",0.0012,0.950877080094453,0.00329287877112445
"PB1","H6N6","CTDt","Suidae",0.0416,0.881985442837244,0.0128259880471205
"PB1","H6N6","triad","Canidae",0.0126,0.921750050691691,0.00961175204960656
"PB1","H6N6","triad","Equidae",0.0093,0.918864601047948,0.00593679511040101
"PB1","H6N6","triad","Hominidae",0.0872,0.944209891620003,0.0025320831405048
"PB1","H6N6","triad","Phyllostomidae",0.0023,0.899093663934983,0.0128090204776217
"PB1","H6N6","triad","Suidae",0.1936,0.950877080094453,0.00329287877112445
"PB1","H6N6","pseaac","Canidae",0.0047,0.881985442837244,0.0128259880471205
"PB1","H6N6","pseaac","Equidae",0.0056,0.921750050691691,0.00961175204960656
