"","Iteration","Lh","Tree.No","qAB","qAD","qAE","qAH","qAP","qBA","qBD","qBE","qBH","qBP","qDA","qDB","qDE","qDH","qDP","qEA","qEB","qED","qEH","qEP","qHA","qHB","qHD","qHE","qHP","qPA","qPB","qPD","qPE","qPH","RecNode.P.A.","RecNode.P.B.","RecNode.P.D.","RecNode.P.E.","RecNode.P.H.","RecNode.P.P."
"257",523000,-146.148263,1,0,0.607729,0,0.607729,0.607729,0.607729,0.607729,0.607729,0.607729,0.607729,0.607729,0,18.256606,0.607729,0,0.607729,0.607729,0.607729,0.607729,0.607729,0,0.607729,0,0.607729,18.256606,0.607729,0.607729,0,0,0.607729,0.167203,0.166544,0.166543,0.166545,0.166571,0.166594
"258",525000,-153.156931,1,0.704748,0.704748,0,0.704748,0.704748,0,0.704748,0.704748,0.704748,0.704748,0.704748,0.704748,28.352092,0.704748,0.704748,0,0.704748,0,0.704748,0,0.704748,0,0,0,28.352092,0.704748,0.704748,0,0,0.704748,0.167464,0.165906,0.163906,0.163677,0.169568,0.169478
"259",527000,-156.677348,1,0,0.48001,0,0,0.48001,0.48001,0,0.48001,0.48001,0,0.48001,0,13.215299,0.48001,13.215299,0,0,13.215299,0.48001,0,0,0.48001,0.48001,0,13.215299,0.48001,0.48001,0,0,0.48001,0.176193,0.164437,0.164847,0.164421,0.164845,0.165256
"260",529000,-154.071105,1,0,0.962717,0,0,0.962717,0,10.159986,10.159986,0,0,0.962717,10.159986,10.159986,0.962717,0,10.159986,0.962717,0.962717,0,0,0,0.962717,0,0,10.159986,0.962717,0,0,0,0.962717,0.166999,0.167234,0.16718,0.167142,0.165733,0.165711
"261",531000,-152.48942,1,0,0.823566,0,0,0.823566,22.260906,0,0,0.823566,0.823566,0.823566,22.260906,22.260906,0,0.823566,0,0.823566,0,0,0,0.823566,0,0,0,22.260906,0.823566,0,0,0,0.823566,0.16793,0.168194,0.163498,0.158519,0.17093,0.17093
"262",533000,-152.59101,1,0,0.500541,0,0,0.500541,12.108951,0.500541,0.500541,12.108951,0.500541,0,12.108951,12.108951,12.108951,12.108951,0,0.500541,0,0,0,0,0,0.500541,0,12.108951,0.500541,0.500541,0,0,0.500541,0.176636,0.176002,0.164458,0.127308,0.177585,0.178011
"263",535000,-153.673492,1,0,0.946941,0,0,0.946941,0,0.946941,0,0,0.946941,26.026382,0,26.026382,0.946941,0,26.026382,0.946941,0,0.946941,0,0.946941,0,0.946941,0,26.026382,0.946941,0.946941,0,0,0.946941,0.167435,0.165838,0.167408,0.16738,0.165997,0.165942
"264",537000,-149.579943,1,0,0.843182,0,0,0.843182,0.843182,0,0,0,0.843182,7.452614,0,7.452614,0.843182,0.843182,7.452614,0,0.843182,0.843182,0.843182,0,0,0.843182,0,7.452614,0.843182,0.843182,0,0,0.843182,0.168049,0.165431,0.167784,0.167784,0.165465,0.165487
"265",539000,-157.125445,1,0,0.716649,0,0,0.716649,0.716649,0.716649,16.456346,0,0.716649,0.716649,0,16.456346,0.716649,0.716649,0,16.456346,0.716649,0.716649,0.716649,0.716649,0,0.716649,0,16.456346,0.716649,0,0,0.716649,0.716649,0.168257,0.165842,0.165893,0.165817,0.167097,0.167094
"266",541000,-153.929609,1,0,0.728776,0,0,0.728776,0.728776,0,0.728776,0,0.728776,0,16.862421,16.862421,0,0,0.728776,16.862421,0.728776,0.728776,0,0.728776,0,0,0,16.862421,0.728776,0,0,0,0.728776,0.166757,0.165921,0.165858,0.165918,0.167773,0.167773
"267",543000,-151.538878,1,0,1.058947,0,0,1.058947,0,1.058947,1.058947,0,0,0,1.058947,14.222201,0,1.058947,14.222201,14.222201,1.058947,1.058947,1.058947,0,0,0,1.058947,14.222201,1.058947,0,0,0,1.058947,0.167686,0.162133,0.16511,0.165166,0.169864,0.17004
"268",545000,-153.317096,1,0,0.655746,0,0,0.655746,0.655746,0.655746,0.655746,0.655746,0,0,0.655746,17.160466,0.655746,0,17.160466,17.160466,0,0.655746,17.160466,0.655746,0,0.655746,0,17.160466,0.655746,0,0,0.655746,0.655746,0.167282,0.166557,0.166698,0.166728,0.166367,0.166368
"269",547000,-153.152154,1,0,0.492978,0,0,0.492978,0,0,0.492978,0,0,0.492978,0.492978,13.735738,0.492978,0,13.735738,13.735738,0,0.492978,0.492978,0,0.492978,0.492978,0,13.735738,0.492978,0,0,0,0.492978,0.197753,0.10166,0.149948,0.148657,0.198228,0.203754
"270",549000,-150.562225,1,0,0.763752,0,0,0.763752,0.763752,0,0,0.763752,0.763752,0.763752,0.763752,13.201164,0.763752,0,0,13.201164,0.763752,0,0.763752,0.763752,0.763752,0,0.763752,13.201164,0.763752,0,0,0,0.763752,0.166861,0.166587,0.166551,0.16656,0.166712,0.166729
"271",551000,-149.31878,1,0,0.678041,0,0,0.678041,0,0.678041,0,0,0,0.678041,0.678041,11.735376,0.678041,11.735376,11.735376,11.735376,0.678041,11.735376,0,0.678041,0,0,0.678041,11.735376,0.678041,0,0,0,0.678041,0.177475,0.132315,0.170091,0.162566,0.17835,0.179204
"272",553000,-150.371418,1,0,0.903842,0,0,0.903842,0.903842,0.903842,0,0,0,9.349642,0.903842,9.349642,0.903842,0.903842,9.349642,0.903842,0.903842,0.903842,0.903842,0.903842,0.903842,0,0,9.349642,0.903842,0,0,0,0.903842,0.166791,0.167849,0.166801,0.166801,0.165966,0.165792
"273",555000,-149.977909,1,0,0.898732,0,0,0.898732,0.898732,0.898732,0,0,0,24.113428,0.898732,24.113428,24.113428,0,0.898732,0.898732,0,0.898732,0,0.898732,0.898732,0.898732,0,24.113428,0.898732,0,0,0,0.898732,0.166927,0.166523,0.166693,0.166478,0.166686,0.166692
"274",557000,-145.702236,1,0,0.434942,0,0,0.434942,0,0,0,0,0,13.345259,0.434942,13.345259,13.345259,0.434942,0.434942,13.345259,0.434942,0.434942,0,0.434942,0.434942,0.434942,0,13.345259,0.434942,0,0,0,0.434942,0.278041,0,0.133817,0.001807,0.281641,0.304693
"275",559000,-142.933483,1,0,0.543559,0,0,0.543559,0,0,0,0,0,0,0.543559,10.939522,10.939522,0.543559,0.543559,0,10.939522,0.543559,0.543559,0,0.543559,0.543559,0,10.939522,0.543559,0,0.543559,0,0.543559,0.226248,0,0.182232,0.186991,0.192958,0.211571
"276",561000,-144.15175,1,0,0.684836,0,0,0.684836,0,0,0.684836,0,0,0.684836,0.684836,20.788618,20.788618,0.684836,0.684836,0,0.684836,0.684836,0.684836,0,0.684836,0.684836,0.684836,20.788618,0.684836,0,0,0,0.684836,0.174564,0.135531,0.171843,0.172783,0.172021,0.173257
"277",563000,-147.028674,1,0,1.268166,0,0,1.268166,1.268166,1.268166,0,1.268166,0,1.268166,1.268166,10.464152,10.464152,0,1.268166,0,10.464152,0,1.268166,0,1.268166,1.268166,0,10.464152,1.268166,0,0,0,1.268166,0.166673,0.16666,0.166666,0.166666,0.166667,0.166669
"278",565000,-147.177924,1,0,0.968833,0,0,0.968833,0,0.968833,0.968833,0.968833,0,0.968833,16.438356,16.438356,0,0,0.968833,0.968833,0,0.968833,0,0.968833,0.968833,0,0,16.438356,0.968833,0,0,0,0.968833,0.166498,0.165805,0.165928,0.166141,0.167757,0.167871
"279",567000,-146.03615,1,0,0.645524,0,0,0.645524,0,0,0,0,0,0.645524,0.645524,16.595529,16.595529,16.595529,0.645524,0.645524,0,0.645524,0,0.645524,0,0.645524,0.645524,16.595529,0.645524,0,0,0,0.645524,0.228784,0,0.185449,0.107693,0.235307,0.242766
"280",569000,-144.731623,1,0,0.824377,0,0,0.824377,0,0,0,0.824377,0,12.141526,0.824377,12.141526,12.141526,0,0.824377,0,0.824377,0.824377,0.824377,0.824377,0.824377,0.824377,0.824377,12.141526,0.824377,0,0,0,0.824377,0.172286,0.144633,0.170561,0.171234,0.169905,0.171381
"281",571000,-147.204728,1,0,0.928635,0,0,0.928635,0,0,0,0,0.928635,13.078605,0.928635,13.078605,0,0.928635,13.078605,0.928635,0.928635,0.928635,0,0.928635,0.928635,0.928635,0,13.078605,0.928635,0,0,0,0.928635,0.171,0.150637,0.169695,0.169657,0.168927,0.170085
"282",573000,-145.449766,1,0,1.131485,0,0,1.131485,0,0,0,0,0,12.801923,0,12.801923,12.801923,12.801923,0,0,0,0,1.131485,0,1.131485,1.131485,0,12.801923,1.131485,0,0,0,1.131485,0.21132,0,0.200084,0.211126,0.174645,0.202825
"283",575000,-144.545335,1,0,0.886312,0,0,0.886312,0,0,0,0,0,18.014362,0,18.014362,18.014362,18.014362,0,0,18.014362,0,0.886312,0,0.886312,0.886312,0.886312,18.014362,0.886312,0,0,0,0.886312,0.208726,0,0.200055,0.200804,0.186771,0.203645
"284",577000,-146.228372,1,0,0.926488,0,0,0.926488,0,0,0,0,0,12.878686,0.926488,12.878686,12.878686,0,0.926488,0.926488,0,0,0.926488,0,0.926488,0,0.926488,12.878686,0.926488,0,0,0,0.926488,0.238411,0,0.178209,0.11705,0.214551,0.251779
"285",579000,-143.834721,1,0,0.822273,0,0,0.822273,0,0.822273,0,0,0,26.487179,0.822273,26.487179,0,0.822273,0.822273,0,0.822273,0.822273,0,0.822273,0,0,0.822273,26.487179,0.822273,0,0,0,0.822273,0.169121,0.157913,0.168844,0.168908,0.167627,0.167587
"286",581000,-147.048615,1,0,0.925138,0,0,0.925138,0,0,0.925138,0.925138,0,0,0.925138,26.185813,26.185813,0.925138,0.925138,0.925138,0,0,0,0,0,0.925138,0,26.185813,0.925138,0,0,0,0.925138,0.169083,0.161123,0.165924,0.160114,0.171823,0.171932
"287",583000,-148.069009,1,0,0.666663,0,0,0.666663,0,0.666663,0,0.666663,0,16.549528,0,16.549528,16.549528,0,0.666663,0.666663,0,0,0,0,0,0.666663,0,16.549528,0.666663,0,0,0,0.666663,0.171843,0.160331,0.166992,0.157953,0.171343,0.171538
"288",585000,-147.28235,1,0,0.510315,0,0,0.510315,0,0.510315,0,0.510315,0,0,0,13.462731,13.462731,0.510315,0.510315,0,0.510315,0.510315,0.510315,0,0.510315,0,0.510315,13.462731,0.510315,0,0,0,0.510315,0.176736,0.145746,0.169072,0.169501,0.168897,0.170048
"289",587000,-145.892313,1,0,1.258871,0,0,1.258871,1.258871,1.258871,0,0,0,13.102211,0,13.102211,1.258871,1.258871,1.258871,1.258871,0,0,1.258871,0,1.258871,0,0,13.102211,1.258871,0,0,0,1.258871,0.166668,0.166735,0.166675,0.166688,0.16662,0.166614
"290",589000,-146.865445,1,0,0.643612,0,0,0.643612,0,0.643612,0,0,0,0,10.60745,10.60745,10.60745,0,0.643612,0.643612,0,0,0.643612,0.643612,0.643612,0,0.643612,10.60745,0.643612,0,0,0,0.643612,0.184579,0.10922,0.153728,0.162307,0.191829,0.198336
"291",591000,-149.397735,1,0,0.768946,0,0,0.768946,0,0,0,0,0,0.768946,0,14.279922,14.279922,0,0.768946,0.768946,0,0.768946,0.768946,0,0,0,0.768946,14.279922,0.768946,0,0,0,0.768946,0.219553,0,0.179948,0.132201,0.231669,0.236628
"292",593000,-147.06555,1,0,0.875633,0,0,0.875633,0,0,0.875633,0,0,0.875633,0.875633,24.018556,24.018556,0.875633,0.875633,24.018556,0.875633,0,24.018556,0,0,0.875633,0.875633,24.018556,0.875633,0,0,0,0.875633,0.17997,0.124513,0.169556,0.155462,0.184558,0.185941
"293",595000,-153.914946,1,0,0.813064,0,0,0.813064,0.813064,0.813064,0.813064,0,0,0.813064,0.813064,16.240303,16.240303,0.813064,0,16.240303,0,0.813064,0,0.813064,0,0,0.813064,16.240303,0.813064,0,0,0,0.813064,0.167728,0.164317,0.166386,0.164255,0.168552,0.168762
"294",597000,-152.973853,1,0,0.724524,0,0,0.724524,0,0.724524,0.724524,0.724524,0.724524,0.724524,12.660655,12.660655,12.660655,0.724524,0,0,0.724524,0.724524,0,0,0.724524,0,0.724524,12.660655,0.724524,0,0,0,0.724524,0.168993,0.164095,0.164656,0.158168,0.171526,0.172562
"295",599000,-150.316803,1,0,0.569657,0,0,0.569657,22.725029,0.569657,0,0.569657,0.569657,22.725029,22.725029,22.725029,22.725029,0.569657,0,0.569657,0.569657,0,0,0,0,0,0.569657,22.725029,0.569657,0,0,0,0.569657,0.169423,0.169219,0.167777,0.171409,0.161109,0.161063
"296",601000,-150.795844,1,0,0.708707,0,0,0.708707,0,0.708707,0,0.708707,0,14.247783,14.247783,14.247783,0.708707,14.247783,0.708707,0,14.247783,0.708707,0,0,0,0.708707,0,14.247783,0.708707,0.708707,0,0,0.708707,0.172689,0.160861,0.166731,0.167019,0.166339,0.166363
"297",603000,-153.340173,1,0,0.886231,0,0.886231,0.886231,0,0,0,0.886231,0.886231,22.393881,22.393881,22.393881,22.393881,22.393881,0.886231,0,0.886231,0,0,0.886231,0,0.886231,0.886231,22.393881,0.886231,0,0.886231,0,0.886231,0.166898,0.165422,0.166665,0.167229,0.166899,0.166886
"298",605000,-150.983347,1,0,0.719226,0,0,0.719226,0,0.719226,0,0,0,0.719226,15.931458,15.931458,15.931458,0,0.719226,0,0,0.719226,0.719226,0,0.719226,0,0.719226,15.931458,0.719226,0,0,0,0.719226,0.174291,0.12375,0.161119,0.181025,0.178852,0.180963
"299",607000,-149.230591,1,0,0.499103,0,0,0.499103,0,0,0.499103,0,0.499103,0.499103,24.881154,24.881154,24.881154,0,0,0.499103,0,0,0.499103,0,0.499103,0,0.499103,24.881154,0.499103,0,0,0,0.499103,0.188186,0.133066,0.153585,0.133066,0.194885,0.197212
"300",609000,-147.733832,1,0,1.111553,0,0,1.111553,1.111553,0,0,1.111553,1.111553,1.111553,17.85698,17.85698,17.85698,1.111553,1.111553,1.111553,0,0,1.111553,0,1.111553,1.111553,0,17.85698,1.111553,0,0,0,1.111553,0.166684,0.166662,0.166662,0.166658,0.166666,0.166668
"301",611000,-148.100076,1,0,0.796322,0,0,0.796322,0,0,0,0.796322,0,0.796322,18.133936,0.796322,18.133936,18.133936,0,0,0,0,0,0,0,0.796322,0,18.133936,0.796322,0,0,0,0.796322,0.203984,0.181439,0.19476,0,0.209712,0.210105
"302",613000,-154.099244,1,0,0.717638,0.717638,0,0.717638,0,0.717638,0,0.717638,0,28.702106,28.702106,0,28.702106,28.702106,0,0,0,0,0.717638,0,0.717638,0.717638,0,28.702106,0.717638,0,0.717638,0,0.717638,0.163978,0.171461,0.169407,0.153075,0.171127,0.170951
"303",615000,-150.54051,1,0,0.627298,0,0,0.627298,0,0.627298,0,0,0,14.573539,0,14.573539,0,14.573539,0,0.627298,0.627298,0,0,0.627298,0.627298,0.627298,0,14.573539,0.627298,0,0.627298,0,0.627298,0.189647,0.134269,0.17013,0.134307,0.184811,0.186836
"304",617000,-144.510081,1,0,1.029703,0,0,1.029703,0,0,0,0,0,11.563606,0,11.563606,1.029703,11.563606,0,1.029703,1.029703,0,0,1.029703,0,0,1.029703,11.563606,1.029703,0,0,0,1.029703,0.246423,0,0.174282,0.047648,0.254579,0.277068
"305",619000,-149.026653,1,0,0.922204,0,0,0.922204,0,0,0,0,0,12.427033,12.427033,12.427033,0,12.427033,0,0.922204,0,12.427033,0.922204,0.922204,0,0,0,12.427033,0.922204,0,0,0,0.922204,0.193331,0,0.120548,0.210659,0.237731,0.237731
"306",621000,-148.875632,1,0,0.994755,0,0,0.994755,0,0.994755,0,0,0,33.982217,33.982217,33.982217,0.994755,0,0,0.994755,0.994755,0,0,0,0.994755,0,0.994755,33.982217,0.994755,0,0,0,0.994755,0.186089,0.124287,0.145047,0.124293,0.208014,0.212269
"307",623000,-150.57928,1,0,1.362478,0,0,1.362478,0,17.670694,1.362478,0,1.362478,17.670694,1.362478,17.670694,0,0,0,1.362478,0,0,0,0,0,1.362478,1.362478,17.670694,1.362478,0,0,0,1.362478,0.171278,0.16228,0.162081,0.153094,0.174557,0.17671
"308",625000,-146.884531,1,0,0.934511,0,0,0.934511,0,0,0,0,0,0.934511,0.934511,13.352347,13.352347,13.352347,0.934511,0.934511,0,0.934511,0,0,0.934511,0,0.934511,13.352347,0.934511,0,0,0,0.934511,0.240382,0,0.180994,0.108846,0.216178,0.2536
"309",627000,-146.563067,1,0,0.739899,0,0,0.739899,0,0,0,0,0,0.739899,0.739899,10.730528,0.739899,0,0.739899,0,0,0.739899,0,0.739899,0.739899,0.739899,0.739899,10.730528,0.739899,0,0,0,0.739899,0.209141,0,0.185128,0.208314,0.187524,0.209893
"310",629000,-144.796964,1,0,0.772469,0,0,0.772469,0,0,0,0,0,0,0,15.397606,15.397606,0.772469,0.772469,0.772469,0,0.772469,0,0,0.772469,0,0.772469,15.397606,0.772469,0,0,0,0.772469,0.235149,0,0.167505,0.110866,0.229,0.25748
"311",631000,-145.340944,1,0,0.995471,0,0,0.995471,0,0,0.995471,0,0,22.087491,22.087491,22.087491,22.087491,0,0.995471,0,0.995471,0,0.995471,0.995471,0.995471,0.995471,0,22.087491,0.995471,0,0,0,0.995471,0.168598,0.156989,0.165915,0.168553,0.169619,0.170325
"312",633000,-147.87056,1,0,0.768013,0,0,0.768013,0,0,8.835039,0,0,8.835039,0.768013,8.835039,8.835039,0,0,8.835039,0.768013,0.768013,0,0,0.768013,0.768013,0.768013,8.835039,0.768013,0,0,0,0.768013,0.182229,0.141003,0.167441,0.143683,0.179277,0.186368
"313",635000,-148.762172,1,0,0.85666,0,0,0.85666,0.85666,0.85666,11.210153,0.85666,0,0,0.85666,11.210153,0.85666,0.85666,0.85666,11.210153,0.85666,0,0.85666,0.85666,0.85666,0,0,11.210153,0.85666,0,0,0,0.85666,0.166681,0.166396,0.166421,0.166398,0.167027,0.167076
"314",637000,-148.231835,1,0,1.136727,0,0,1.136727,0,0,13.162809,0,0,13.162809,1.136727,13.162809,1.136727,1.136727,13.162809,13.162809,1.136727,0,1.136727,1.136727,0,0,0,13.162809,1.136727,0,0,0,1.136727,0.166769,0.166866,0.16678,0.166817,0.166384,0.166384
"315",639000,-149.214698,1,0,0.511933,0,0,0.511933,14.160847,0,14.160847,0.511933,0,0.511933,0,14.160847,0,0,0.511933,14.160847,0.511933,0.511933,0.511933,0,0.511933,0.511933,0.511933,14.160847,0.511933,0,0,0,0.511933,0.17148,0.171087,0.171175,0.170665,0.158249,0.157344
"316",641000,-149.628976,1,0,0.737985,0,0,0.737985,16.700578,0,16.700578,0,0.737985,0.737985,16.700578,16.700578,0.737985,0,0.737985,16.700578,0,0,0.737985,0,0.737985,0,0.737985,16.700578,0.737985,0,0,0.737985,0.737985,0.166703,0.166703,0.166703,0.166703,0.166593,0.166593
"317",643000,-153.176428,1,0.700152,0.700152,0,0,0.700152,0,0,14.941319,0,0.700152,0.700152,14.941319,14.941319,14.941319,0,14.941319,14.941319,0,0,0.700152,0,0.700152,0.700152,0,14.941319,0.700152,0,0,0.700152,0.700152,0.166729,0.166737,0.166678,0.166734,0.16656,0.166562
"318",645000,-157.243124,1,0,0.908599,0,0,0.908599,28.360629,28.360629,28.360629,0.908599,0,0,28.360629,28.360629,28.360629,0.908599,0,28.360629,0,0,0,0.908599,0.908599,0.908599,0,28.360629,0.908599,0,0,0,0.908599,0.166895,0.166795,0.166675,0.166811,0.166423,0.166402
"319",647000,-154.874599,1,0,0.92749,0,0,0.92749,0,0,17.277198,0.92749,17.277198,17.277198,17.277198,17.277198,17.277198,0,0.92749,0,0.92749,0,0.92749,0,0,0.92749,0,17.277198,0.92749,0,0.92749,0,0.92749,0.166735,0.166649,0.16667,0.166655,0.166643,0.166648
"320",649000,-152.88284,1,0,0.779297,0,0,0.779297,0,11.504679,0,0,11.504679,11.504679,11.504679,11.504679,0.779297,0,0,0.779297,0.779297,11.504679,0.779297,0,0.779297,0,0.779297,11.504679,0.779297,0.779297,0,0,0.779297,0.167246,0.166613,0.166752,0.166426,0.166454,0.166508
"321",651000,-151.963663,1,0,0.889027,0,0,0.889027,11.616557,0,0.889027,0,0.889027,11.616557,11.616557,11.616557,0,11.616557,0.889027,0.889027,0.889027,0,0.889027,0,0,0.889027,0,11.616557,0.889027,0,0,0,0.889027,0.167071,0.167091,0.16682,0.16708,0.165959,0.165979
"322",653000,-155.223383,1,0,0.47364,0,0,0.47364,13.983994,13.983994,0,0,0.47364,0.47364,0.47364,13.983994,13.983994,13.983994,0.47364,0.47364,0,0,0.47364,0.47364,0,0.47364,0.47364,13.983994,0.47364,0.47364,0,0,0.47364,0.168727,0.167343,0.165982,0.165805,0.166044,0.166099
"323",655000,-149.637575,1,0,0.763791,0,0,0.763791,0.763791,0,0,0,0,11.652596,0.763791,11.652596,11.652596,0.763791,0.763791,0.763791,0.763791,0,0.763791,0.763791,0.763791,0.763791,0,11.652596,0.763791,0,0,0,0.763791,0.170385,0.157159,0.168072,0.165387,0.169098,0.169899
"324",657000,-147.867138,1,0,1.055868,0,0,1.055868,1.055868,0,1.055868,0,1.055868,13.934844,1.055868,13.934844,1.055868,0,1.055868,1.055868,13.934844,13.934844,0,1.055868,1.055868,1.055868,0,13.934844,1.055868,0,0,0,1.055868,0.166773,0.166661,0.166715,0.166661,0.166601,0.166588
"325",659000,-149.076225,1,0,0.756716,0,0,0.756716,0.756716,0,0.756716,0,0,0,0.756716,19.702229,0.756716,19.702229,0,19.702229,0,0,0.756716,0.756716,0,0,0.756716,19.702229,0.756716,0,0,0,0.756716,0.170833,0.157911,0.165874,0.158024,0.173393,0.173965
"326",661000,-149.740805,1,0,1.086995,0,0,1.086995,0,1.086995,20.480638,1.086995,0,20.480638,1.086995,20.480638,1.086995,20.480638,1.086995,20.480638,1.086995,0,1.086995,0,1.086995,0,0,20.480638,1.086995,0,0,0,1.086995,0.166747,0.166587,0.166678,0.166592,0.166694,0.166702
"327",663000,-147.793736,1,0,0.869701,0,0,0.869701,0,15.086613,0,0.869701,0,15.086613,15.086613,15.086613,0.869701,0.869701,0.869701,0,0.869701,0,0,0,0.869701,0,0,15.086613,0.869701,0,0,0,0.869701,0.166813,0.167131,0.167165,0.167673,0.165617,0.165601
"328",665000,-148.811326,1,0,0.72059,0,0,0.72059,0.72059,0.72059,0,0,0.72059,26.567821,0,26.567821,26.567821,0.72059,0.72059,0.72059,0.72059,0,0.72059,0,0.72059,0.72059,0.72059,26.567821,0.72059,0,0,0,0.72059,0.167747,0.166832,0.166823,0.166854,0.165885,0.165858
"329",667000,-148.771364,1,0,1.944346,0,0,1.944346,1.944346,0,27.990886,0,1.944346,27.990886,0,27.990886,1.944346,0,1.944346,1.944346,0,0,0,0,1.944346,0,0,27.990886,1.944346,0,0,0,1.944346,0.166689,0.166607,0.166645,0.166599,0.166727,0.166732
"330",669000,-148.363729,1,0,0.569421,0,0,0.569421,0,0.569421,0,0,0,14.644241,0.569421,14.644241,0.569421,0.569421,0.569421,0.569421,0,0.569421,0.569421,0.569421,0.569421,0.569421,0.569421,14.644241,0.569421,0,0.569421,0.569421,0.569421,0.182869,0.132619,0.172795,0.164063,0.173112,0.174543
"331",671000,-147.103974,1,0,0.694636,0,0,0.694636,0,0,0,0,0,13.902969,0,13.902969,0.694636,13.902969,0.694636,0.694636,0.694636,0,0.694636,0.694636,0.694636,0,0,13.902969,0.694636,0,0,0,0.694636,0.23031,0,0.19446,0.127408,0.213949,0.233873
"332",673000,-150.397252,1,0,0.833193,0,0,0.833193,0,0.833193,0.833193,0,0.833193,19.242185,0,19.242185,19.242185,0.833193,0,0,0.833193,0.833193,0,0,0.833193,0.833193,0,19.242185,0.833193,0,0,0,0.833193,0.168185,0.163888,0.166815,0.163689,0.168582,0.168842
"333",675000,-146.279021,1,0,0.793604,0,0,0.793604,0.793604,0,0,0.793604,0,0.793604,0.793604,12.288323,12.288323,0.793604,0.793604,0.793604,0,0,0.793604,0.793604,0,0.793604,0.793604,12.288323,0.793604,0,0,0,0.793604,0.167175,0.165937,0.166565,0.166095,0.167067,0.167162
"334",677000,-148.101761,1,0,0.80909,0,0,0.80909,0,0,0,0,0,0,0.80909,16.86311,0,0.80909,0.80909,0.80909,0,0.80909,0.80909,0.80909,0,0.80909,0.80909,16.86311,0.80909,0,0,0,0.80909,0.215855,0,0.13592,0.142698,0.247278,0.258249
"335",679000,-147.305334,1,0,0.870443,0,0,0.870443,0,0,0,0.870443,0,13.158659,0.870443,13.158659,0.870443,0.870443,0.870443,0.870443,13.158659,0.870443,0.870443,0.870443,0,0.870443,0.870443,13.158659,0.870443,0,0,0,0.870443,0.171003,0.149391,0.169122,0.16832,0.170948,0.171216
"336",681000,-149.975243,1,0,0.782304,0,0,0.782304,0,17.480778,0,0,0,17.480778,0,17.480778,17.480778,0,0.782304,0.782304,0.782304,0.782304,0.782304,0,0.782304,0.782304,0.782304,17.480778,0.782304,0.782304,0,0,0.782304,0.166851,0.166681,0.166684,0.16663,0.166574,0.166579
"337",683000,-153.145389,1,0,0.642786,0,0,0.642786,0.642786,0,0,0,0.642786,25.038736,0,25.038736,25.038736,0,0.642786,0.642786,0,0.642786,0,0.642786,0.642786,0,0,25.038736,0.642786,0.642786,0,0.642786,0.642786,0.169942,0.165547,0.167162,0.165756,0.165797,0.165796
"338",685000,-151.124356,1,0,0.717458,0,0,0.717458,0.717458,0,0,0,0.717458,0,0.717458,19.077689,0.717458,19.077689,0.717458,0.717458,0.717458,0,0.717458,0,0.717458,0,0.717458,19.077689,0.717458,0,0,0,0.717458,0.167664,0.165815,0.166537,0.166209,0.16684,0.166935
"339",687000,-149.961408,1,0,1.093397,0,0,1.093397,0,21.379947,0,0,0,1.093397,1.093397,21.379947,1.093397,21.379947,0,1.093397,0,0,0,1.093397,0,1.093397,0,21.379947,1.093397,0,0,0,1.093397,0.172585,0.162156,0.162406,0.143842,0.179104,0.179907
"340",689000,-153.674276,1,0,1.216521,0,0,1.216521,1.216521,14.90767,1.216521,0,1.216521,1.216521,14.90767,14.90767,1.216521,0,14.90767,0,1.216521,0,0,1.216521,1.216521,0,0,14.90767,1.216521,0,0,0,1.216521,0.166717,0.166731,0.166732,0.166733,0.166551,0.166537
"341",691000,-152.919205,1,0,0.955854,0,0,0.955854,17.737093,0.955854,0.955854,0,0,0.955854,17.737093,0.955854,0.955854,0.955854,0,0,0.955854,0.955854,0,0,0.955854,0,0,17.737093,0.955854,0,0,0,0.955854,0.167122,0.167118,0.167036,0.16619,0.166267,0.166268
"342",693000,-151.105918,1,0,1.376357,0,0,1.376357,13.101367,1.376357,0,1.376357,1.376357,1.376357,13.101367,1.376357,1.376357,1.376357,0,1.376357,0,1.376357,0,1.376357,1.376357,0,0,13.101367,1.376357,0,0,0,1.376357,0.166674,0.16667,0.166671,0.166706,0.166641,0.166638
"343",695000,-154.445516,1,0,0.580778,0,0,0.580778,0,0,0.580778,0.580778,0.580778,0.580778,12.124908,0.580778,12.124908,0.580778,0.580778,0.580778,0,0.580778,0.580778,0.580778,0,0.580778,0,12.124908,0.580778,0,0,0.580778,0.580778,0.168117,0.164646,0.166056,0.166269,0.167451,0.167461
"344",697000,-152.637653,1,0,0.917107,0,0,0.917107,0,0.917107,0,0,0.917107,0,14.588311,0,14.588311,0,0.917107,0.917107,0,0.917107,0.917107,0,0.917107,0,0,14.588311,0.917107,0,0,0.917107,0.917107,0.167062,0.165262,0.166259,0.16669,0.167329,0.167397
"345",699000,-151.376728,1,0,0.598533,0,0,0.598533,0,0,0.598533,0.598533,0.598533,14.991346,0,0,14.991346,14.991346,0.598533,0.598533,0,0.598533,0,0,0,0,0,14.991346,0.598533,0.598533,0,0.598533,0.598533,0.17279,0.161982,0.168073,0.165796,0.165611,0.165749
"346",701000,-155.815088,1,0,0.929959,0,0,0.929959,0,0.929959,0.929959,0.929959,0.929959,19.232876,19.232876,0.929959,19.232876,19.232876,0,0.929959,0,0,0,0,0,0,0.929959,19.232876,0.929959,0.929959,0,0,0.929959,0.179167,0.163584,0.172015,0.138542,0.172651,0.17404
